"Date (UTC)","CorrelationId","Service","Category","Activity","Result","ResultReason","User Agent","ActorType","ActorDisplayName","ActorObjectId","ActorUserPrincipalName","IPAddress","ActorHomeTenantId","ActorHomeTenantName","ActorServicePrincipalId","ActorServicePrincipalName","Target1Type","Target1DisplayName","Target1ObjectId","Target1UserPrincipalName","Target1ModifiedProperty1Name","Target1ModifiedProperty1OldValue","Target1ModifiedProperty1NewValue","Target1ModifiedProperty2Name","Target1ModifiedProperty2OldValue","Target1ModifiedProperty2NewValue","Target1ModifiedProperty3Name","Target1ModifiedProperty3OldValue","Target1ModifiedProperty3NewValue","Target1ModifiedProperty4Name","Target1ModifiedProperty4OldValue","Target1ModifiedProperty4NewValue","Target1ModifiedProperty5Name","Target1ModifiedProperty5OldValue","Target1ModifiedProperty5NewValue","Target2Type","Target2DisplayName","Target2ObjectId","Target2UserPrincipalName","Target2ModifiedProperty1Name","Target2ModifiedProperty1OldValue","Target2ModifiedProperty1NewValue","Target2ModifiedProperty2Name","Target2ModifiedProperty2OldValue","Target2ModifiedProperty2NewValue","Target2ModifiedProperty3Name","Target2ModifiedProperty3OldValue","Target2ModifiedProperty3NewValue","Target2ModifiedProperty4Name","Target2ModifiedProperty4OldValue","Target2ModifiedProperty4NewValue","Target2ModifiedProperty5Name","Target2ModifiedProperty5OldValue","Target2ModifiedProperty5NewValue","Target3Type","Target3DisplayName","Target3ObjectId","Target3UserPrincipalName","Target3ModifiedProperty1Name","Target3ModifiedProperty1OldValue","Target3ModifiedProperty1NewValue","Target3ModifiedProperty2Name","Target3ModifiedProperty2OldValue","Target3ModifiedProperty2NewValue","Target3ModifiedProperty3Name","Target3ModifiedProperty3OldValue","Target3ModifiedProperty3NewValue","Target3ModifiedProperty4Name","Target3ModifiedProperty4OldValue","Target3ModifiedProperty4NewValue","Target3ModifiedProperty5Name","Target3ModifiedProperty5OldValue","Target3ModifiedProperty5NewValue","AdditionalDetail1Key","AdditionalDetail1Value","AdditionalDetail2Key","AdditionalDetail2Value","AdditionalDetail3Key","AdditionalDetail3Value","AdditionalDetail4Key","AdditionalDetail4Value","AdditionalDetail5Key","AdditionalDetail5Value","AdditionalDetail6Key","AdditionalDetail6Value"
2025-09-26T13:04:11.9510785Z,0c558a83-99b8-41ca-8b25-d6a4f349f6e9,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Jack21 Hernandez35,,,,,,253a7169-17dd-477a-82c9-d0bdd51b8f46,,User,,f9c6e71c-e3e9-44f7-82bd-80926e1d019d,rogers27@contoso.com,StrongAuthenticationPhoneAppDetail,"[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-7cc98c82483e6e083a76b854b8e5873e4edf3a8020e2226fc6e41b4076815414"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.29"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f4670f75-476a-4f5b-835e-d815c9943dca"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-19T18:54:45.2108082Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-7cc98c82483e6e083a76b854b8e5873e4edf3a8020e2226fc6e41b4076815414"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f4670f75-476a-4f5b-835e-d815c9943dca"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-26T13:04:11.7096328Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]",Included Updated Properties,,"""StrongAuthenticationPhoneAppDetail""",TargetId.UserType,,"""Member""",ActorId.ServicePrincipalNames,,"""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""",SPN,,"""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-26T12:18:23.539903Z,1d14dd2e-f289-4dde-839a-9669df2901e4,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Jack21 Hernandez35,,,,,,253a7169-17dd-477a-82c9-d0bdd51b8f46,,User,,2e6bc0f2-ab39-409b-8b51-78ecbeb7ee5d,patricia12@contoso.com,StrongAuthenticationPhoneAppDetail,"[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-035fec50c25459fa69bbf356cfe138124b800a03cee6e8ddf3655285b8a523a8"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""e4345e2f-9a20-4ab9-8240-05859b0c7d4a"",""Id"":""0bc2254a-829c-44f1-8a87-36d6f8356d2d"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-26T12:12:48Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-035fec50c25459fa69bbf356cfe138124b800a03cee6e8ddf3655285b8a523a8"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""e4345e2f-9a20-4ab9-8240-05859b0c7d4a"",""Id"":""0bc2254a-829c-44f1-8a87-36d6f8356d2d"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-26T12:18:22Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]",Included Updated Properties,,"""StrongAuthenticationPhoneAppDetail""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-26T12:12:48.7708631Z,12ba7653-ad26-45d7-8c3d-fcecedabcab1,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Jack21 Hernandez35,,,,,,253a7169-17dd-477a-82c9-d0bdd51b8f46,,User,,2e6bc0f2-ab39-409b-8b51-78ecbeb7ee5d,patricia12@contoso.com,StrongAuthenticationPhoneAppDetail,"[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-035fec50c25459fa69bbf356cfe138124b800a03cee6e8ddf3655285b8a523a8"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""e4345e2f-9a20-4ab9-8240-05859b0c7d4a"",""Id"":""0bc2254a-829c-44f1-8a87-36d6f8356d2d"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-26T12:12:37.3312445Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-035fec50c25459fa69bbf356cfe138124b800a03cee6e8ddf3655285b8a523a8"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""e4345e2f-9a20-4ab9-8240-05859b0c7d4a"",""Id"":""0bc2254a-829c-44f1-8a87-36d6f8356d2d"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-26T12:12:48Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]",Included Updated Properties,,"""StrongAuthenticationPhoneAppDetail""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-26T12:12:37.6252574Z,f335370f-c2b7-43df-8dd3-07c6e482f285,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Jack21 Hernandez35,,,,,,253a7169-17dd-477a-82c9-d0bdd51b8f46,,User,,2e6bc0f2-ab39-409b-8b51-78ecbeb7ee5d,patricia12@contoso.com,StrongAuthenticationPhoneAppDetail,"[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-035fec50c25459fa69bbf356cfe138124b800a03cee6e8ddf3655285b8a523a8"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""e4345e2f-9a20-4ab9-8240-05859b0c7d4a"",""Id"":""0bc2254a-829c-44f1-8a87-36d6f8356d2d"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-22T19:39:40Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""samantha22 12"",""DeviceToken"":""apns2-035fec50c25459fa69bbf356cfe138124b800a03cee6e8ddf3655285b8a523a8"",""DeviceTag"":""iOS"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""e4345e2f-9a20-4ab9-8240-05859b0c7d4a"",""Id"":""0bc2254a-829c-44f1-8a87-36d6f8356d2d"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-26T12:12:37.3312445Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]",Included Updated Properties,,"""StrongAuthenticationPhoneAppDetail""",TargetId.UserType,,"""Member""",ActorId.ServicePrincipalNames,,"""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""",SPN,,"""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-26T11:45:20.4003513Z,92cdd86d-ff3f-4449-88b1-e0150cd83e3e,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-LV6AXBW,f796a5f4-9edd-4576-85b2-00ec0cf535f4,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""f00994de-3a55-4d9c-89ce-4dce84fd7d33""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,f00994de-3a55-4d9c-89ce-4dce84fd7d33,DeviceOSType,Windows,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-26T02:02:26.6518417Z,18b16273-beeb-4d95-83f4-775a06e7cda1,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-SO43EWF,a860f86d-ec61-4bdc-8e23-b0fc2c7abb4f,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""82b068d8-8b3c-46bd-8eba-b0eb6e5db5e8""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,82b068d8-8b3c-46bd-8eba-b0eb6e5db5e8,DeviceOSType,Windows,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-26T01:12:21.4465772Z,ffd3e411-4b39-420b-8faf-b41ea288e336,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-CC1XK5B,e9f02f7d-cb0c-40d2-81e9-b014f488403c,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""ae36e7e4-2db3-4703-8890-57ac0581a256""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,ae36e7e4-2db3-4703-8890-57ac0581a256,DeviceOSType,Windows,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-26T01:09:17.4093997Z,412be37c-d47f-40a4-8154-70ab04399508,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-4V7YY8L,e18dc583-484d-4248-8aa0-3f9b5b3c37dc,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""5d263f5b-0c9f-4764-89d6-1bc657e4c855""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,5d263f5b-0c9f-4764-89d6-1bc657e4c855,DeviceOSType,Windows,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-25T21:20:45.7625731Z,675e7799-c0d4-45da-8449-b9a550e9bcce,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-15VUYGH,dd39f844-f735-4a61-8f8b-8d27831e1f5f,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""fee392af-5463-4347-82d3-eac4b1147e61""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,fee392af-5463-4347-82d3-eac4b1147e61,DeviceOSType,Windows,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-25T21:12:49.4890127Z,f496887b-fe68-4f83-8e26-bd3ab6143c9f,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-BSTNDDD,775b4391-23d1-4e1b-8650-9ac0f3f93c7d,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""e6593dbf-69eb-4b22-82cb-6e8a97dea971""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,e6593dbf-69eb-4b22-82cb-6e8a97dea971,DeviceOSType,Windows,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-25T21:09:09.1597588Z,79774869-ae9d-46bf-8ce0-a8d085f5dbff,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-VR1NLV7,f870b423-02dc-4c72-8286-d556463d9f7c,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""ff9a0c33-f86b-43e4-80da-d83aadbac2ca""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""AzureAd""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,ff9a0c33-f86b-43e4-80da-d83aadbac2ca,DeviceOSType,Windows,DeviceTrustType,AzureAd,,,,,,,{84},{85}
2025-09-25T20:10:30.3667179Z,cfab9ea6-7b77-40bb-8f0f-968c8175b25b,Core Directory,Device,Update device,Success,,,Application,Katherine17 Anna29 Service,,,,,,e81d28f7-2ce6-4b48-8224-dc6d735959f5,,Device,DESKTOP-RAOZTT3,641632cb-6edc-4498-8163-921eeb65f4f8,,Included Updated Properties,,"""""",TargetId.DeviceId,,"""18350091-69c2-4596-8206-d4d63d259ef0""",TargetId.DeviceOSType,,"""Windows""",TargetId.DeviceTrustType,,"""Linda43""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DeviceId,18350091-69c2-4596-8206-d4d63d259ef0,DeviceOSType,Windows,DeviceTrustType,Linda43,,,,,,,{84},{85}
2025-09-25T19:59:21.7887431Z,31248f0e-2f9a-4465-8826-a2cd7032d5a1,Core Directory,UserManagement,Update user,Success,,,Application,Patel14 Jack21 Hernandez35,,,,,,253a7169-17dd-477a-82c9-d0bdd51b8f46,,User,,b0ec99af-8455-4f4f-8de5-e269274e2e23,sandoval42@contoso.com,StrongAuthenticationPhoneAppDetail,"[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f41c2a87-2b5d-4651-82df-6b8a5b181c32"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-15T20:49:53.8806317Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""387b6f34-8726-4b19-8b08-1f1c2462e26d"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-13T13:29:55.6128967Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""387b6f34-8726-4b19-8b08-1f1c2462e26d"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-13T13:29:55.6128967Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f41c2a87-2b5d-4651-82df-6b8a5b181c32"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-25T19:59:21.5304335Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]",Included Updated Properties,,"""StrongAuthenticationPhoneAppDetail""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-25T19:46:05.9457842Z,d82f951d-0a3e-4399-8956-7fd552ce9c34,Core Directory,UserManagement,Update user,Success,,,Application,Ruth29 Samantha45 Matthew13,,,,,,4666ea59-568a-432a-8dd5-db69986f5103,,User,,3778a86a-91c4-4925-8b74-d5dc2a4a4174,parker34@contoso.com,Included Updated Properties,,"""""",TargetId.UserType,,"""Member""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
2025-09-25T19:39:05.2127741Z,9d06876e-9b1d-4fa2-8d87-ccbe4ea3c1a6,Core Directory,UserManagement,Update user,Success,,,Application,Ruth29 Samantha45 Matthew13,,,,,,4666ea59-568a-432a-8dd5-db69986f5103,,User,,ab864f5a-d5a4-4778-880e-07892edf66e8,shirley15@contoso.com,Included Updated Properties,,"""""",TargetId.UserType,,"""Member""",ActorId.ServicePrincipalNames,,"""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""",SPN,,"""69f575b3-0ad9-437c-8473-e2cbc5ccab9d""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UserType,Member,,,,,,,,,,,{84},{85}
