"RecordType","CreationDate","UserIds","Operations","AuditData","ResultIndex","ResultCount","Joshua","IsValid","ObjectState"
"AzureActiveDirectoryStsLogon","2025-11-27 15:26:02","tyler@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-27T15:26:02"",""Id"":""e0fc6a5d-2b59-4731-89ae-ed694905604a"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""141e9c0b-1791-4907-8245-16c96c6c7ab2"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2601:742:201:2bfe:df3b:4da3:c808:5d38"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""tyler@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""141e9c0b-1791-4907-8245-16c96c6c7ab2"",""Type"":0},{""ID"":""tyler@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""2601:742:201:2bfe:df3b:4da3:c808:5d38"",""InterSystemsId"":""17a2dd1c-e3f1-4584-8db0-2b0edebfbb34"",""IntraSystemId"":""e0fc6a5d-2b59-4731-89ae-ed694905604a"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""89a3c347-cde1-43f5-8699-daa820092d58"",""DeviceProperties"":[{""Name"":""Id"",""Value"":""af94ed87-3765-4eb9-8c82-0603951dc9f3""},{""Name"":""DisplayName"",""Value"":""HOST-1F386A""},{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Chrome""},{""Name"":""TrustType"",""Value"":""0""},{""Name"":""SessionId"",""Value"":""4a53ef90-157a-4fec-884e-5632198953f8""}],""ErrorNumber"":""0""}","56","209","e0fc6a5d-2b59-4731-89ae-ed694905604a","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-26 20:10:57","jimenez@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-26T20:10:57"",""Id"":""5c4f6716-fd6f-49c5-8e4a-49ff4445533d"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""5c278934-ecf6-435c-8203-ae4d8cf88c04"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""104.167.26.130"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""jimenez@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko\/20100101 Firefox\/116.0""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""5c278934-ecf6-435c-8203-ae4d8cf88c04"",""Type"":0},{""ID"":""jimenez@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""104.167.26.130"",""InterSystemsId"":""ec23f039-cfa7-45bc-83a9-e77e4a69fe3c"",""IntraSystemId"":""5c4f6716-fd6f-49c5-8e4a-49ff4445533d"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""}],""ErrorNumber"":""50126"",""LogonError"":""InvalidUserNameOrPassword""}","57","209","5c4f6716-fd6f-49c5-8e4a-49ff4445533d","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-26 19:37:10","ward@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-26T19:37:10"",""Id"":""de3f341c-3372-4b93-8aca-f60120aea530"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Failed"",""UserKey"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""73.196.144.49"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""ward@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""UserError""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""Type"":0},{""ID"":""ward@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""73.196.144.49"",""InterSystemsId"":""32397459-2feb-4645-8ac6-b925e0701413"",""IntraSystemId"":""de3f341c-3372-4b93-8aca-f60120aea530"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","58","209","de3f341c-3372-4b93-8aca-f60120aea530","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-26 18:39:10","thomas@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-26T18:39:10"",""Id"":""42eec576-e7cf-451d-8dee-fa6bbab16b2a"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""132.148.74.203"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""thomas@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko\/20100101 Firefox\/116.0""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""Type"":0},{""ID"":""thomas@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""132.148.74.203"",""InterSystemsId"":""9853985e-4e56-4b55-892e-7d3a9b853afa"",""IntraSystemId"":""42eec576-e7cf-451d-8dee-fa6bbab16b2a"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","59","209","42eec576-e7cf-451d-8dee-fa6bbab16b2a","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-26 18:39:10","thomas@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-26T18:39:10"",""Id"":""42eec576-e7cf-451d-8dee-fa6bbab16b2a"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""132.148.74.203"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""thomas@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko\/20100101 Firefox\/116.0""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""Type"":0},{""ID"":""thomas@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""132.148.74.203"",""InterSystemsId"":""9853985e-4e56-4b55-892e-7d3a9b853afa"",""IntraSystemId"":""42eec576-e7cf-451d-8dee-fa6bbab16b2a"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","60","209","42eec576-e7cf-451d-8dee-fa6bbab16b2a","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-26 16:41:10","ward@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-26T16:41:10"",""Id"":""62cc378a-d081-4dc7-8b56-32aa48ff2006"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Failed"",""UserKey"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""68.52.119.98"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""ward@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""UserError""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""dc23f3d2-1f6b-41a8-8ceb-8baf454fabb3"",""Type"":0},{""ID"":""ward@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""68.52.119.98"",""InterSystemsId"":""4c7cb289-6835-44c7-8bf6-73ef384992b3"",""IntraSystemId"":""62cc378a-d081-4dc7-8b56-32aa48ff2006"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","61","209","62cc378a-d081-4dc7-8b56-32aa48ff2006","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 15:01:58","mark@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T15:01:58"",""Id"":""5f516142-eedc-48ab-818e-54fb5ad1dccb"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""84.239.10.234"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""mark@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko\/20100101 Firefox\/144.0""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""Type"":0},{""ID"":""mark@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""84.239.10.234"",""InterSystemsId"":""d1ba5dc6-d438-4b77-8c0d-0f8b30ce9676"",""IntraSystemId"":""5f516142-eedc-48ab-818e-54fb5ad1dccb"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""SessionId"",""Value"":""6160d0eb-f299-4637-8741-97647c1d2139""}],""ErrorNumber"":""0""}","62","209","5f516142-eedc-48ab-818e-54fb5ad1dccb","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-30 15:01:52","mark@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-30T15:01:52"",""Id"":""12f1b32c-d4a6-423d-81bd-d38053eae8f1"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""84.239.10.234"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""mark@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:144.0) Gecko\/20100101 Firefox\/144.0""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""654e1dfa-d976-4d64-897c-b9bb3ede9321"",""Type"":0},{""ID"":""mark@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""84.239.10.234"",""InterSystemsId"":""db20171e-81f8-4e42-8a7f-ae655d921a7e"",""IntraSystemId"":""12f1b32c-d4a6-423d-81bd-d38053eae8f1"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""},{""Name"":""SessionId"",""Value"":""6160d0eb-f299-4637-8741-97647c1d2139""}],""ErrorNumber"":""0""}","63","209","12f1b32c-d4a6-423d-81bd-d38053eae8f1","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-25 11:59:47","cstoll@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-25T11:59:47"",""Id"":""629cc369-e80c-4e57-8d75-0a29896d15ff"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""990b55a9-d089-4971-898b-01991325768a"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""128.32.112.24"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""cstoll@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""BAV2ROPC""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""OAuth2:Token""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""990b55a9-d089-4971-898b-01991325768a"",""Type"":0},{""ID"":""cstoll@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""128.32.112.24"",""InterSystemsId"":""d9d680b6-43a5-4140-8c5d-dd4cf9dd2b0d"",""IntraSystemId"":""629cc369-e80c-4e57-8d75-0a29896d15ff"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""00000002-0000-0ff1-ce00-000000000000"",""DeviceProperties"":[{""Name"":""BrowserType"",""Value"":""Other""},{""Name"":""SessionId"",""Value"":""04ec8d82-9977-4cb1-8f00-929852b67aff""}],""ErrorNumber"":""0""}","64","209","629cc369-e80c-4e57-8d75-0a29896d15ff","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-25 00:23:23","ramos@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-25T00:23:23"",""Id"":""fd51ae32-581f-4ed8-8657-82caaed17579"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""9d1a899d-8948-42b1-8e28-39013feb9812"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""187.45.187.163"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""ramos@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko\/20100101 Firefox\/116.0""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""9d1a899d-8948-42b1-8e28-39013feb9812"",""Type"":0},{""ID"":""ramos@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""187.45.187.163"",""InterSystemsId"":""04a5699b-5298-4086-80e5-095bafc41dcb"",""IntraSystemId"":""fd51ae32-581f-4ed8-8657-82caaed17579"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""}],""ErrorNumber"":""50126"",""LogonError"":""InvalidUserNameOrPassword""}","65","209","fd51ae32-581f-4ed8-8657-82caaed17579","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-24 23:20:47","thomas@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-24T23:20:47"",""Id"":""2956e545-1c70-4eb7-8494-6c4a42d65926"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""174.77.111.108"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""thomas@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko\/20100101 Firefox\/116.0""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""Type"":0},{""ID"":""thomas@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""174.77.111.108"",""InterSystemsId"":""a7af836a-d5a7-494b-8a4b-4b9d562622eb"",""IntraSystemId"":""2956e545-1c70-4eb7-8494-6c4a42d65926"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""}],""ErrorNumber"":""50126"",""LogonError"":""InvalidUserNameOrPassword""}","66","209","2956e545-1c70-4eb7-8494-6c4a42d65926","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-24 15:45:58","tyler@proseware.com","UserLoggedIn","{""CreationTime"":""2025-11-24T15:45:58"",""Id"":""c3b0855a-7d22-4194-8372-8dba736a7c59"",""Operation"":""UserLoggedIn"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""141e9c0b-1791-4907-8245-16c96c6c7ab2"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""2601:742:201:2bfe:df3b:4da3:c808:5d38"",""ObjectId"":""00000002-0000-0ff1-ce00-000000000000"",""UserId"":""tyler@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Redirect""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit\/537.36 (KHTML, like Gecko) Chrome\/141.0.0.176 Safari\/537.36""},{""Name"":""RequestType"",""Value"":""OAuth2:Authorize""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""141e9c0b-1791-4907-8245-16c96c6c7ab2"",""Type"":0},{""ID"":""tyler@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""2601:742:201:2bfe:df3b:4da3:c808:5d38"",""InterSystemsId"":""d985688f-35e4-493d-8330-4e390fc0763b"",""IntraSystemId"":""c3b0855a-7d22-4194-8372-8dba736a7c59"",""SupportTicketId"":"""",""Target"":[{""ID"":""00000002-0000-0ff1-ce00-000000000000"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""89a3c347-cde1-43f5-8699-daa820092d58"",""DeviceProperties"":[{""Name"":""Id"",""Value"":""af94ed87-3765-4eb9-8c82-0603951dc9f3""},{""Name"":""DisplayName"",""Value"":""HOST-1F386A""},{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Chrome""},{""Name"":""TrustType"",""Value"":""0""},{""Name"":""SessionId"",""Value"":""4a53ef90-157a-4fec-884e-5632198953f8""}],""ErrorNumber"":""0""}","67","209","c3b0855a-7d22-4194-8372-8dba736a7c59","True","Unchanged"
"AzureActiveDirectoryStsLogon","2025-11-24 02:18:49","thomas@proseware.com","UserLoginFailed","{""CreationTime"":""2025-11-24T02:18:49"",""Id"":""95a4f602-733a-4946-801a-afb6ad8f6280"",""Operation"":""UserLoginFailed"",""OrganizationId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""RecordType"":15,""ResultStatus"":""Success"",""UserKey"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""UserType"":0,""Version"":1,""Workload"":""AzureActiveDirectory"",""ClientIP"":""193.163.187.166"",""ObjectId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""UserId"":""thomas@proseware.com"",""AzureActiveDirectoryEventType"":1,""ExtendedProperties"":[{""Name"":""ResultStatusDetail"",""Value"":""Success""},{""Name"":""UserAgent"",""Value"":""Mozilla\/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko\/20100101 Firefox\/116.0""},{""Name"":""UserAuthenticationMethod"",""Value"":""1""},{""Name"":""RequestType"",""Value"":""Login:login""}],""ModifiedProperties"":[],""Actor"":[{""ID"":""1aaecb50-c2b4-4af9-850c-fb065285793c"",""Type"":0},{""ID"":""thomas@proseware.com"",""Type"":5}],""ActorContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ActorIpAddress"":""193.163.187.166"",""InterSystemsId"":""bf389cf8-8cb1-420c-81c0-b5cd1806be38"",""IntraSystemId"":""95a4f602-733a-4946-801a-afb6ad8f6280"",""SupportTicketId"":"""",""Target"":[{""ID"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""Type"":0}],""TargetContextId"":""77ad1bc8-acab-4148-8b4d-da7b4b75ddac"",""ApplicationId"":""4765445b-32c6-49b0-83e6-1d93765276ca"",""DeviceProperties"":[{""Name"":""OS"",""Value"":""Windows10""},{""Name"":""BrowserType"",""Value"":""Firefox""}],""ErrorNumber"":""50053"",""LogonError"":""IdsLocked""}","68","209","95a4f602-733a-4946-801a-afb6ad8f6280","True","Unchanged"
