"ActivityDateTime","ActivityDisplayName","AdditionalDetails.1.Key","AdditionalDetails.1.Value","AdditionalDetails.1.AdditionalProperties","AdditionalDetails.2.Key","AdditionalDetails.2.Value","AdditionalDetails.2.AdditionalProperties","AdditionalDetails.3.Key","AdditionalDetails.3.Value","AdditionalDetails.3.AdditionalProperties","Category","CorrelationId","Id","InitiatedBy.App.AppId","InitiatedBy.App.DisplayName","InitiatedBy.App.ServicePrincipalId","InitiatedBy.App.ServicePrincipalName","InitiatedBy.App.AdditionalProperties","InitiatedBy.LinkableIdentifiers.DeviceId","InitiatedBy.LinkableIdentifiers.SessionId","InitiatedBy.LinkableIdentifiers.TokenDetails.IssuedAtDateTime","InitiatedBy.LinkableIdentifiers.TokenDetails.UniqueTokenIdentifier","InitiatedBy.LinkableIdentifiers.TokenDetails.AdditionalProperties","InitiatedBy.LinkableIdentifiers.AdditionalProperties","InitiatedBy.User.DisplayName","InitiatedBy.User.HomeTenantId","InitiatedBy.User.HomeTenantName","InitiatedBy.User.IPAddress","InitiatedBy.User.Id","InitiatedBy.User.UserPrincipalName","InitiatedBy.User.AdditionalProperties","InitiatedBy.AdditionalProperties","LoggedByService","OperationType","Result","ResultReason","TargetResources.1.DisplayName","TargetResources.1.GroupType","TargetResources.1.Id","TargetResources.1.ModifiedProperties.1.DisplayName","TargetResources.1.ModifiedProperties.1.NewValue","TargetResources.1.ModifiedProperties.1.OldValue","TargetResources.1.ModifiedProperties.1.AdditionalProperties","TargetResources.1.ModifiedProperties.2.DisplayName","TargetResources.1.ModifiedProperties.2.NewValue","TargetResources.1.ModifiedProperties.2.OldValue","TargetResources.1.ModifiedProperties.2.AdditionalProperties","TargetResources.1.ModifiedProperties.3.DisplayName","TargetResources.1.ModifiedProperties.3.NewValue","TargetResources.1.ModifiedProperties.3.OldValue","TargetResources.1.ModifiedProperties.3.AdditionalProperties","TargetResources.1.ModifiedProperties.4.DisplayName","TargetResources.1.ModifiedProperties.4.NewValue","TargetResources.1.ModifiedProperties.4.OldValue","TargetResources.1.ModifiedProperties.4.AdditionalProperties","TargetResources.1.ModifiedProperties.5.DisplayName","TargetResources.1.ModifiedProperties.5.NewValue","TargetResources.1.ModifiedProperties.5.OldValue","TargetResources.1.ModifiedProperties.5.AdditionalProperties","TargetResources.1.ModifiedProperties.6.DisplayName","TargetResources.1.ModifiedProperties.6.NewValue","TargetResources.1.ModifiedProperties.6.OldValue","TargetResources.1.ModifiedProperties.6.AdditionalProperties","TargetResources.1.ModifiedProperties.7.DisplayName","TargetResources.1.ModifiedProperties.7.NewValue","TargetResources.1.ModifiedProperties.7.OldValue","TargetResources.1.ModifiedProperties.7.AdditionalProperties","TargetResources.1.Type","TargetResources.1.UserPrincipalName","TargetResources.1.AdditionalProperties","UserAgent","AdditionalProperties"
"2026-07-22 03:42:40","Add delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","04c42fb4-cc8d-40e9-b593-e0faa2688bcf","Directory_04c42fb4-cc8d-40e9-b593-e0faa2688bcf_X5LVC_21039289",,,,,,,,,,,,"Azure ESTS Service",,,"172.182.165.172","7989d942-4837-43e6-8fa4-f790acd7ada7","MiriamG@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access EWS.AccessAsUser.All""",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,"DelegatedPermissionGrant.ConsentType","""Principal""","""Principal""",,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:39:38","Consent to application","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","63ae928d-0834-4774-83a5-78bbcfb3eda3","Directory_63ae928d-0834-4774-83a5-78bbcfb3eda3_070HQ_15814161",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","564f1fd5-3958-4cd9-9637-7520be1ffab0","MeganB@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","ConsentContext.IsAdminConsent","""False""",,,"ConsentContext.IsAppOnly","""False""",,,"ConsentContext.OnBehalfOfAll","""False""",,,"ConsentContext.Tags","""WindowsAzureActiveDirectoryIntegratedApp""",,,"ConsentAction.Permissions","""[[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K_VH09WWDnZTJY3dSC-H_qw, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: 564f1fd5-3958-4cd9-9637-7520be1ffab0, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]] => [[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K_VH09WWDnZTJY3dSC-H_qw, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: 564f1fd5-3958-4cd9-9637-7520be1ffab0, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]]; """,,,,,,,,,,,"ServicePrincipal",,,"",
"2026-07-22 03:39:38","Remove delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","63ae928d-0834-4774-83a5-78bbcfb3eda3","Directory_63ae928d-0834-4774-83a5-78bbcfb3eda3_070HQ_15814091",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","564f1fd5-3958-4cd9-9637-7520be1ffab0","MeganB@854jpt.onmicrosoft.com",,,"Core Directory","Unassign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access EWS.AccessAsUser.All""",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,"DelegatedPermissionGrant.ConsentType","""Principal""","""Principal""",,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:39:38","Add delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","63ae928d-0834-4774-83a5-78bbcfb3eda3","Directory_63ae928d-0834-4774-83a5-78bbcfb3eda3_070HQ_15814078",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","564f1fd5-3958-4cd9-9637-7520be1ffab0","MeganB@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access EWS.AccessAsUser.All""",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,"DelegatedPermissionGrant.ConsentType","""Principal""","""Principal""",,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:39:19","Consent to application","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","4400a9a5-094a-4f09-802b-575782edf0ca","Directory_4400a9a5-094a-4f09-802b-575782edf0ca_6K9WA_51576413",,,,,,,,,,,,"Azure ESTS Service",,,"172.172.253.130","ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","LynneR@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","ConsentContext.IsAdminConsent","""False""",,,"ConsentContext.IsAppOnly","""False""",,,"ConsentContext.OnBehalfOfAll","""False""",,,"ConsentContext.Tags","""WindowsAzureActiveDirectoryIntegratedApp""",,,"ConsentAction.Permissions","""[[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K_I4dnsttEPQJBL7D5KLkT4, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]] => [[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K_I4dnsttEPQJBL7D5KLkT4, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]]; """,,,,,,,,,,,"ServicePrincipal",,,"",
"2026-07-22 03:39:19","Remove delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","4400a9a5-094a-4f09-802b-575782edf0ca","Directory_4400a9a5-094a-4f09-802b-575782edf0ca_6K9WA_51576390",,,,,,,,,,,,"Azure ESTS Service",,,"172.172.253.130","ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","LynneR@854jpt.onmicrosoft.com",,,"Core Directory","Unassign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access EWS.AccessAsUser.All""",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,"DelegatedPermissionGrant.ConsentType","""Principal""","""Principal""",,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:39:19","Add delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","4400a9a5-094a-4f09-802b-575782edf0ca","Directory_4400a9a5-094a-4f09-802b-575782edf0ca_6K9WA_51576377",,,,,,,,,,,,"Azure ESTS Service",,,"172.172.253.130","ecd9e1c8-d1b6-400f-904b-ec3e4a2e44f8","LynneR@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access EWS.AccessAsUser.All""",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,"DelegatedPermissionGrant.ConsentType","""Principal""","""Principal""",,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:39:00","Consent to application","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","67ee3ffa-8464-4043-b204-621ace98cb26","Directory_67ee3ffa-8464-4043-b204-621ace98cb26_VVEPC_59108550",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","d3b524b7-c937-4bbe-bde6-e2600b42ffd1","LidiaH@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","ConsentContext.IsAdminConsent","""False""",,,"ConsentContext.IsAppOnly","""False""",,,"ConsentContext.OnBehalfOfAll","""False""",,,"ConsentContext.Tags","""WindowsAzureActiveDirectoryIntegratedApp""",,,"ConsentAction.Permissions","""[[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K-3JLXTN8m-S73m4mALQv_R, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: d3b524b7-c937-4bbe-bde6-e2600b42ffd1, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]] => [[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K-3JLXTN8m-S73m4mALQv_R, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: d3b524b7-c937-4bbe-bde6-e2600b42ffd1, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]]; """,,,,,,,,,,,"ServicePrincipal",,,"",
"2026-07-22 03:39:00","Remove delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","67ee3ffa-8464-4043-b204-621ace98cb26","Directory_67ee3ffa-8464-4043-b204-621ace98cb26_VVEPC_59108524",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","d3b524b7-c937-4bbe-bde6-e2600b42ffd1","LidiaH@854jpt.onmicrosoft.com",,,"Core Directory","Unassign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access EWS.AccessAsUser.All""",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,"DelegatedPermissionGrant.ConsentType","""Principal""","""Principal""",,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:39:00","Add delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","67ee3ffa-8464-4043-b204-621ace98cb26","Directory_67ee3ffa-8464-4043-b204-621ace98cb26_VVEPC_59108511",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","d3b524b7-c937-4bbe-bde6-e2600b42ffd1","LidiaH@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access EWS.AccessAsUser.All""",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,"DelegatedPermissionGrant.ConsentType","""Principal""","""Principal""",,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:33:29","Consent to application","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","734375c0-6975-470d-bc7c-6d3db723795c","Directory_734375c0-6975-470d-bc7c-6d3db723795c_5PWFV_52159088",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","a6628d6a-2493-43f1-970d-665e45b2e6d5","LeeG@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","ConsentContext.IsAdminConsent","""False""",,,"ConsentContext.IsAppOnly","""False""",,,"ConsentContext.OnBehalfOfAll","""False""",,,"ConsentContext.Tags","""WindowsAzureActiveDirectoryIntegratedApp""",,,"ConsentAction.Permissions","""[[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K9qjWKmkyTxQ5cNZl5FsubV, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: a6628d6a-2493-43f1-970d-665e45b2e6d5, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]] => [[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K9qjWKmkyTxQ5cNZl5FsubV, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: a6628d6a-2493-43f1-970d-665e45b2e6d5, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]]; """,,,,,,,,,,,"ServicePrincipal",,,"",
"2026-07-22 03:33:29","Remove delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","734375c0-6975-470d-bc7c-6d3db723795c","Directory_734375c0-6975-470d-bc7c-6d3db723795c_5PWFV_52159062",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","a6628d6a-2493-43f1-970d-665e45b2e6d5","LeeG@854jpt.onmicrosoft.com",,,"Core Directory","Unassign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access EWS.AccessAsUser.All""",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,"DelegatedPermissionGrant.ConsentType","""Principal""","""Principal""",,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:33:29","Add delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","734375c0-6975-470d-bc7c-6d3db723795c","Directory_734375c0-6975-470d-bc7c-6d3db723795c_5PWFV_52159049",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","a6628d6a-2493-43f1-970d-665e45b2e6d5","LeeG@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access EWS.AccessAsUser.All""",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,"DelegatedPermissionGrant.ConsentType","""Principal""","""Principal""",,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
"2026-07-22 03:33:10","Consent to application","User-Agent","EvoSTS",,"AppId","9e5f94bc-e8a4-4e73-b8be-63364c29d753",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","ab0f6ae0-e4d6-41ae-8b93-f40e9c6a65b2","Directory_ab0f6ae0-e4d6-41ae-8b93-f40e9c6a65b2_51QYZ_51723734",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","e9f32a80-3fd0-4ac1-af20-87b67cce4963","JoniS@854jpt.onmicrosoft.com",,,"Core Directory","Assign","success","","Thunderbird",,"43b78873-0a87-4a62-8337-2636cccbdfe7","ConsentContext.IsAdminConsent","""False""",,,"ConsentContext.IsAppOnly","""False""",,,"ConsentContext.OnBehalfOfAll","""False""",,,"ConsentContext.Tags","""WindowsAzureActiveDirectoryIntegratedApp""",,,"ConsentAction.Permissions","""[[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K-AKvPp0D_BSq8gh7Z8zklj, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: e9f32a80-3fd0-4ac1-af20-87b67cce4963, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]] => [[Id: c4i3Q4cKYkqDNyY2zMvf59tJKj_NxDBBly8w2CEO7K-AKvPp0D_BSq8gh7Z8zklj, ClientId: 43b78873-0a87-4a62-8337-2636cccbdfe7, PrincipalId: e9f32a80-3fd0-4ac1-af20-87b67cce4963, ResourceId: 3f2a49db-c4cd-4130-972f-30d8210eecaf, ConsentType: Principal, Scope:  IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access, CreatedDateTime: , LastModifiedDateTime ]]; """,,,,,,,,,,,"ServicePrincipal",,,"",
"2026-07-22 03:33:10","Remove delegated permission grant","User-Agent","EvoSTS",,"AppId","00000003-0000-0000-c000-000000000000",,"ServicePrincipalProvisioningType","Other",,"ApplicationManagement","ab0f6ae0-e4d6-41ae-8b93-f40e9c6a65b2","Directory_ab0f6ae0-e4d6-41ae-8b93-f40e9c6a65b2_51QYZ_51723721",,,,,,,,,,,,"Azure ESTS Service",,,"4.151.103.196","e9f32a80-3fd0-4ac1-af20-87b67cce4963","JoniS@854jpt.onmicrosoft.com",,,"Core Directory","Unassign","success","","Microsoft Graph",,"3f2a49db-c4cd-4130-972f-30d8210eecaf","DelegatedPermissionGrant.Scope",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access EWS.AccessAsUser.All""",""" IMAP.AccessAsUser.All POP.AccessAsUser.All SMTP.Send offline_access""",,"DelegatedPermissionGrant.ConsentType","""Principal""","""Principal""",,"ServicePrincipal.ObjectID","""43b78873-0a87-4a62-8337-2636cccbdfe7""",,,"ServicePrincipal.DisplayName",,,,"ServicePrincipal.AppId",,,,"ServicePrincipal.Name",,,,"TargetId.ServicePrincipalNames","""00000003-0000-0000-c000-000000000000/ags.windows.net;00000003-0000-0000-c000-000000000000;https://canary.graph.microsoft.com;https://graph.microsoft.com;https://ags.windows.net;https://graph.microsoft.us;https://graph.microsoft.com/;https://dod-graph.microsoft.us;https://canary.graph.microsoft.com/;https://graph.microsoft.us/;https://dod-graph.microsoft.us/""",,,"ServicePrincipal",,,"",
