"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","IPaddressFrequency","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"2025-12-17T17:13:12Z","2025-12-17","17:13:12","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1700:e420:d579:f272:19c:35c6:e87","35","Orchard"," Coastal Region 1"," US","Success","","member","Myers3 authentication","Success","none","Exchange Admin Center","10a1d17d-7c1d-4db3-8012-9893ca4339e8","Samuel4 Stewart4","00000003-0000-0000-c000-000000000000","Other.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 OS/10.0.26100","FALSE","FALSE","","64","MFA requirement satisfied by claim in the token","","","","0a49e8c9-3532-4e47-8496-81eefb7a1434","none","C3E9ijundUuftXTHAWkNAA","none","none","unbound","1002","5588aaa9-315c-4bc4-89cf-9e0ec32d0345","US","Georgia","Valdosta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1700:e240:5151::-2600:1700:e530:d70f:ffff:ffff:ffff:ffff","US","Georgia","Valdosta","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","5","","","US","Georgia, Lowndes","Remerton","AT&T Enterprises, LLC","AT&T Internet Services","business","","",""
"2025-12-17T17:12:59Z","2025-12-17","17:12:59","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1700:e420:d579:f272:19c:35c6:e87","35","Orchard"," Coastal Region 1"," US","Success","","member","Myers3 authentication","Success","none","External Application 19","b505f99f-ff24-4c14-8e55-ce1944d621d1","Samuel4 Stewart4","00000003-0000-0000-c000-000000000000","Other.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 OS/10.0.26100","FALSE","FALSE","","69","MFA requirement satisfied by claim in the token","","","","0a49e8c9-3532-4e47-8496-81eefb7a1434","none","qTdBXRz6xESpC6nv594KAA","none","none","unbound","1002","69ce5bd9-e155-42ea-8036-3aefe66ab2ce","US","Georgia","Valdosta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1700:e240:5151::-2600:1700:e530:d70f:ffff:ffff:ffff:ffff","US","Georgia","Valdosta","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","5","","","US","Georgia, Lowndes","Remerton","AT&T Enterprises, LLC","AT&T Internet Services","business","","",""
"2025-12-17T17:12:56Z","2025-12-17","17:12:56","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1700:e420:d579:f272:19c:35c6:e87","35","Orchard"," Coastal Region 1"," US","Success","","member","Myers3 authentication","Success","none","External Application 21","00000006-0000-0ff1-ce00-000000000000","Bailey5 Stewart Joan Garcia","00000002-0000-0000-c000-000000000000","Other.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 OS/10.0.26100","FALSE","FALSE","","65","MFA requirement satisfied by claim in the token","","","","0a49e8c9-3532-4e47-8496-81eefb7a1434","none","DOeoXEA4S0m_O-rbIr8cAA","none","none","unbound","1002","58b27f99-ff68-4ac0-89d8-a9a6af1232bb","US","Georgia","Valdosta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1700:e240:5151::-2600:1700:e530:d70f:ffff:ffff:ffff:ffff","US","Georgia","Valdosta","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","5","","","US","Georgia, Lowndes","Remerton","AT&T Enterprises, LLC","AT&T Internet Services","business","","",""
"2025-12-17T17:12:50Z","2025-12-17","17:12:50","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1700:e420:d579:f272:19c:35c6:e87","35","Orchard"," Coastal Region 1"," US","Success","","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 OS/10.0.26100","FALSE","FALSE","","77","MFA requirement satisfied by claim in the token","","","","0a49e8c9-3532-4e47-8496-81eefb7a1434","none","IYFrsgazbkCmEKk3v-kbAA","none","none","unbound","1002","50b73b52-205f-44b0-8c1c-4e0bb26eb231","US","Georgia","Valdosta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1700:e240:5151::-2600:1700:e530:d70f:ffff:ffff:ffff:ffff","US","Georgia","Valdosta","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","5","","","US","Georgia, Lowndes","Remerton","AT&T Enterprises, LLC","AT&T Internet Services","business","","",""
"2025-12-17T17:12:50Z","2025-12-17","17:12:50","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1700:e420:d579:f272:19c:35c6:e87","35","Orchard"," Coastal Region 1"," US","Success","","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Other.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 OS/10.0.26100","FALSE","FALSE","","111","MFA requirement skipped due to remembered device","","","admin@consolidatedmsgr.microsoftonline.com","0a49e8c9-3532-4e47-8496-81eefb7a1434","none","XfE02P6KoEqCpd0AWiYnAA","none","none","unbound","1002","50b73b52-205f-44b0-8c1c-4e0bb26eb231","US","Georgia","Valdosta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1700:e240:5151::-2600:1700:e530:d70f:ffff:ffff:ffff:ffff","US","Georgia","Valdosta","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","5","","","US","Georgia, Lowndes","Remerton","AT&T Enterprises, LLC","AT&T Internet Services","business","","",""
"2025-12-17T17:12:48Z","2025-12-17","17:12:48","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1700:e420:d579:f272:19c:35c6:e87","35","Orchard"," Coastal Region 1"," US","Interrupted","50140","member","Myers3 authentication","Success","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","This occurred due to 'Keep me signed in' interrupt when the user was signing in.","Browser","","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 OS/10.0.26100","FALSE","FALSE","","92","This is an expected part of the login flow, where a user is asked if they want to remain signed into this browser to make further logins easier. For more details, see https://techcommunity.microsoft.com/t5/microsoft-entra/the-new-azure-ad-sign-in-and-keep-me-signed-in-experiences/td-p/128267","OATH ramirez2 code","'+X XXXXXXXX20","admin@consolidatedmsgr.microsoftonline.com","0a49e8c9-3532-4e47-8496-81eefb7a1434","none","BWdBzfSRfEab4zy5-Z9vAA","none","none","unbound","1002","50b73b52-205f-44b0-8c1c-4e0bb26eb231","US","Georgia","Valdosta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1700:e240:5151::-2600:1700:e530:d70f:ffff:ffff:ffff:ffff","US","Georgia","Valdosta","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","5","","","US","Georgia, Lowndes","Remerton","AT&T Enterprises, LLC","AT&T Internet Services","business","","",""
"2025-12-17T17:12:35Z","2025-12-17","17:12:35","Clark Myers2","gutierrez2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Interrupted","50072","member","Myers3 authentication","Failure","none","Microsoft Edge","7ae960fb-2440-4fc0-8904-87b53d2d5182","Password Breach Authenticator","3c06df91-54de-4c8b-8388-1340eab4a77a","Due to a christina white made by your administrator, or because you moved to a new location, you must enroll in multi-factor authentication to access '{identifier}'.","Mobile Apps and Desktop clients","54bc0b42-d869-4e81-8371-f0a7a9dbe3a0","Edge 18.26100","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; WebView/3.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36 Edge/18.26100","FALSE","FALSE","Azure AD registered","224","The user was presented options to provide rivera options so that they can do MFA.","","","gutierrez2@consolidatedmsgr.com","b04b54e6-fd2c-45d7-84ae-b39fe343bf8c","none","HleV_DM720C-0nV1bkoeAA","none","none","bound","","bc5528e7-1dc2-4aa1-8f78-1985de1f3b98","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-17T17:07:17Z","2025-12-17","17:07:17","Clark Myers2","gutierrez2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Interrupted","50072","member","Myers3 authentication","Failure","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Due to a christina white made by your administrator, or because you moved to a new location, you must enroll in multi-factor authentication to access '{identifier}'.","Browser","54bc0b42-d869-4e81-8371-f0a7a9dbe3a0","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 OS/10.0.26100","FALSE","FALSE","Azure AD registered","124","The user was presented options to provide rivera options so that they can do MFA.","","","gutierrez2@consolidatedmsgr.com","3a493328-1e58-4b5e-8b4b-c3ce67a0031c","none","jhk6kaphAke5HW39UwseAA","none","none","bound","","42ea56c3-c35e-4334-8f19-d8d03fa39036","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-17T17:07:01Z","2025-12-17","17:07:01","Clark Myers2","gutierrez2@consolidatedmsgr.com","24.197.212.122","69","Garrison 1"," Highland Region"," US","Failure","50079","member","Myers3 authentication","Failure","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Due to a christina white made by your administrator, or because you moved to a new location, you must enroll in multi-factor authentication to access '{identifier}'.","Browser","54bc0b42-d869-4e81-8371-f0a7a9dbe3a0","Edge 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36 Edg/142.0.0.206 OS/10.0.26100","FALSE","FALSE","Azure AD registered","84","Either a managed user needs to register security info to complete multi-factor authentication, or a federated user needs to get the multi-factor claim from the federated nicholas3 edwards2. There could be multiple things requiring multi-factor, e.g. Conditional Access policies, per-user enforcement, requested by client, among others.","","","","fdf24a46-9dae-47c9-8e3d-03bbd6dbd8b5","none","MX4yX4xxbU66WVlVYZgbAA","none","none","bound","","b24d229e-23fc-4356-8cbe-c8230f2fd0cb","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","","AS20115","24.197.192.150-24.197.255.255","US","Wisconsin","Mazomanie","Charter Communications LLC","Charter Communications LLC","","0.0004 (Very Low)","20115","24.197.208.0/20","","","","","","","9","","","US","Wisconsin, Dane","Mazomanie","Charter Communications","Spectrum","business","","",""
"2025-12-17T16:52:57Z","2025-12-17","16:52:57","Taylor2 Kathleen3","ortiz3@consolidatedmsgr.com","2a05:541:116:5e33:4aec:2433:45e1:ce28","7","Oakdale"," Coastal Region"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","","","axios/1.13.2","FALSE","FALSE","","312","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ortiz3@consolidatedmsgr.com","","none","eaErIVqqe0eGUasnQQAQAA","none","none","unbound","","8e296dbb-9686-4601-8ecd-4a449ded9a79","US","Arizona","Phoenix","Global Connectivity Solutions Llp","Global Connectivity Solutions Llp","","","AS215540","2a05:541:116::-2a05:541:116:ffff:ffff:ffff:ffff:ffff","US","Arizona","Phoenix","GLOBAL CONNECTIVITY SOLUTIONS LLP","GLOBAL CONNECTIVITY SOLUTIONS LLP","""is_datacenter""","0.0835 (High)","215540","2a05:541:116::/48","","","","","","","20","","","US","Arizona, Maricopa","Phoenix","Global Connectivity Solutions LLP","Global Connectivity Solutions LLP","business","","",""
"2025-12-17T16:51:50Z","2025-12-17","16:51:50","Taylor2 Kathleen3","ortiz3@consolidatedmsgr.com","2a05:541:116:5e33:4aec:2433:45e1:ce28","7","Oakdale"," Coastal Region"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","","","axios/1.13.2","FALSE","FALSE","","239","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ortiz3@consolidatedmsgr.com","","none","zXWfK3n6_EmpxMGiXVQdAA","none","none","unbound","","8e296dbb-9686-4601-8ecd-4a449ded9a79","US","Arizona","Phoenix","Global Connectivity Solutions Llp","Global Connectivity Solutions Llp","","","AS215540","2a05:541:116::-2a05:541:116:ffff:ffff:ffff:ffff:ffff","US","Arizona","Phoenix","GLOBAL CONNECTIVITY SOLUTIONS LLP","GLOBAL CONNECTIVITY SOLUTIONS LLP","""is_datacenter""","0.0835 (High)","215540","2a05:541:116::/48","","","","","","","20","","","US","Arizona, Maricopa","Phoenix","Global Connectivity Solutions LLP","Global Connectivity Solutions LLP","business","","",""
"2025-12-17T16:51:20Z","2025-12-17","16:51:20","Taylor2 Kathleen3","ortiz3@consolidatedmsgr.com","185.168.208.37","1","Oakdale"," Coastal Region"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","","","axios/1.13.2","FALSE","FALSE","","249","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ortiz3@consolidatedmsgr.com","","none","Pzs64_-MZEylSQOVXggLAA","none","none","unbound","","8e296dbb-9686-4601-8ecd-4a449ded9a79","US","Arizona","Phoenix","Global Connectivity Solutions Llp","Global Connectivity Solutions Llp","","","AS215540","185.168.208.0-185.168.208.255","US","Arizona","Phoenix","GLOBAL CONNECTIVITY SOLUTIONS LLP","GLOBAL CONNECTIVITY SOLUTIONS LLP","""is_datacenter"",""is_proxy""","0.0835 (High)","215540","185.168.208.0/24","","","","","","","20","","","US","Arizona, Maricopa","Phoenix","Global Connectivity Solutions LLP","Global Connectivity Solutions LLP","business","","",""
"2025-12-17T16:48:44Z","2025-12-17","16:48:44","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1700:e420:d579:f272:19c:35c6:e87","35","Orchard"," Coastal Region 1"," US","Success","","member","Myers3 authentication","Success","primaryRefreshToken","Microsoft Exchange REST MORGAN Based Powershell","fb78d390-0c51-40cd-8e17-fdbfab77341b","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","Other.","Mobile Apps and Desktop clients","","IE 7.0","Windows10","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; Win64; x64; Trident/7.0; .NET4.0C; .NET4.0E; Susan4 3.6.0; Susan4 3.6.0)","FALSE","FALSE","","203","MFA requirement satisfied by claim in the token","","","","0f2aada2-7daa-4f4b-8ddb-22304f5c3a8f","none","PpkLtoUizUulRrQzC8ZCAA","none","none","unbound","1002","e0402f3c-0c7b-4cd6-8218-f90744ee20da","US","Georgia","Valdosta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1700:e240:5151::-2600:1700:e530:d70f:ffff:ffff:ffff:ffff","US","Georgia","Valdosta","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","5","","","US","Georgia, Lowndes","Remerton","AT&T Enterprises, LLC","AT&T Internet Services","business","","",""
"2025-12-17T16:48:33Z","2025-12-17","16:48:33","Admin","admin@consolidatedmsgr.microsoftonline.com","2600:1700:e420:d579:f272:19c:35c6:e87","35","Orchard"," Coastal Region 1"," US","Success","","member","Myers3 authentication","Success","primaryRefreshToken","Microsoft Exchange REST MORGAN Based Powershell","fb78d390-0c51-40cd-8e17-fdbfab77341b","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","Other.","Mobile Apps and Desktop clients","","IE 7.0","Windows10","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 10.0; Win64; x64; Trident/7.0; .NET4.0C; .NET4.0E; Susan4 3.6.0; Susan4 3.6.0)","FALSE","FALSE","","160","MFA requirement satisfied by claim in the token","","","","0f2aada2-7daa-4f4b-8ddb-22304f5c3a8f","none","GYBWiBDTIUK7kRUp6NdDAA","none","none","unbound","1002","a13fe1f4-b3ba-460f-8a2b-122fae1db04e","US","Georgia","Valdosta","""AT&T Enterprises, LLC""","""AT&T Enterprises, LLC""","","","AS7018","2600:1700:e240:5151::-2600:1700:e530:d70f:ffff:ffff:ffff:ffff","US","Georgia","Valdosta","AT&T Enterprises, LLC","AT&T Enterprises, LLC","","0.0001 (Very Low)","7018","2600:1700::/28","","","","","","","5","","","US","Georgia, Lowndes","Remerton","AT&T Enterprises, LLC","AT&T Internet Services","business","","",""
"2025-12-17T16:40:38Z","2025-12-17","16:40:38","Clark Myers2","gutierrez2@consolidatedmsgr.com","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","25","Kingsport"," West Province"," US","Failure","50057","member","Myers3 authentication","Success","none","External Application 9","de7d7402-70c8-4e5e-8a00-fa48659038c2","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","The user account is disabled.","Browser","","Chrome 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","FALSE","FALSE","","497","https://learn.microsoft.com/troubleshoot/azure/entra/entra-id/app-ronald2/error-code-aadsts50057-user-account-is-disabled","","","","6221db44-b1b2-4f77-8b47-77bff877410b","none","_PZOWCHJqEiWB90ASwkcAA","none","none","unbound","1002","ce1d0ac7-f344-4e08-87a0-893a5f42dabc","US","Virginia","Ashburn","""Amazon.com, Inc.""","""Amazon.com, Inc.""","","","AS14618","2600:1f18::-2600:1f18:7fff:ffff:ffff:ffff:ffff:ffff","US","Virginia","Ashburn","Amazon.com, Inc.","Amazon.com, Inc.","""is_datacenter""","0.0049 (Low)","14618","2600:1f18:4000::/35","","","","","","","3","","","US","Virginia, Loudoun","Ashburn","Amazon.com, Inc.","Amazon Technologies Inc","hosting","","",""
"2025-12-17T16:38:46Z","2025-12-17","16:38:46","Clark Myers2","gutierrez2@consolidatedmsgr.com","2600:1f18:5c9a:a468:8241:17f9:1526:6a4d","25","Kingsport"," West Province"," US","Failure","50057","member","Myers3 authentication","Success","none","External Application 9","de7d7402-70c8-4e5e-8a00-fa48659038c2","Richardson2 365 Exchange Cruz2","00000002-0000-0ff1-ce00-000000000000","The user account is disabled.","Browser","","Chrome 142.0.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.206 Safari/537.36","FALSE","FALSE","","263","https://learn.microsoft.com/troubleshoot/azure/entra/entra-id/app-ronald2/error-code-aadsts50057-user-account-is-disabled","","","","6221db44-b1b2-4f77-8b47-77bff877410b","none","52whQhOYm0GyP91UOmoeAA","none","none","unbound","1002","690d6c51-59fd-4569-833c-8a4e186e6cfa","US","Virginia","Ashburn","""Amazon.com, Inc.""","""Amazon.com, Inc.""","","","AS14618","2600:1f18::-2600:1f18:7fff:ffff:ffff:ffff:ffff:ffff","US","Virginia","Ashburn","Amazon.com, Inc.","Amazon.com, Inc.","""is_datacenter""","0.0049 (Low)","14618","2600:1f18:4000::/35","","","","","","","3","","","US","Virginia, Loudoun","Ashburn","Amazon.com, Inc.","Amazon Technologies Inc","hosting","","",""
