"DateUTC","DateOnly","TimeOnly","User","Username","IPaddress","City","Region","Country","Status","SignInErrorCode","UserType","AuthRequirement","ConditionalAccess","TokenType","Application","ApplicationID","Resource","ResourceID","FailureReason","ClientApp","DeviceID","Browser","OS","UserAgent","Compliant","Managed","JoinType","Latency","MFAResult","MFAMethod","MFADetail","SignInIdentifier","SessionID","AuthenticationProtocol","UniqueToken","TransferMethod","ClientCredential","TokenProtectionSession","TokenProtectionStatusCode","CorrelationID","IP_Country_geolite2local","IP_Region_geolite2local","IP_City_geolite2local","IP_ISP_geolite2local","IP_Org_geolite2local","IP_Type_geolite2local","IP_Score_geolite2local","IP_ASN_geolite2local","IP_Range_geolite2local","IP_Country_ipapiis","IP_Region_ipapiis","IP_City_ipapiis","IP_ISP_ipapiis","IP_Org_ipapiis","IP_Type_ipapiis","IP_Score_ipapiis","IP_ASN_ipapiis","IP_Range_ipapiis","IP_Country_scamalytics","IP_Region_scamalytics","IP_City_scamalytics","IP_ISP_scamalytics","IP_Org_scamalytics","IP_Type_scamalytics","IP_Score_scamalytics","IP_ASN_scamalytics","IP_Range_scamalytics","IP_Country_findipnet","IP_Region_findipnet","IP_City_findipnet","IP_ISP_findipnet","IP_Org_findipnet","IP_Type_findipnet","IP_Score_findipnet","IP_ASN_findipnet","IP_Range_findipnet"
"2025-11-27T04:48:13Z","2025-11-27","04:48:13","Cox Ortiz2","ward@proseware.com","73.88.196.188","Garrison"," Central Province 2"," US","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","FALSE","FALSE","","76","","","","ward@proseware.com","","none","vzcc3cRPbku9r6O30yNDAA","none","clientAssertion","unbound","","3dfaab49-0b50-4b38-8b93-7903084efe93","US","Tennessee","Hendersonville","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","73.88.193.180-73.89.189.137","US","Kentucky","Paducah","Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","","0.0003 (Very Low)","7922","73.0.0.0/8","","","","","","","16","","","US","Kentucky, McCracken","Paducah","Comcast Cable Communications","Comcast IP Services, L.L.C.","residential","","",""
"2025-11-26T21:45:48Z","2025-11-26","21:45:48","Cox Ortiz2","ward@proseware.com","73.224.171.213","Meadowbrook 1"," Lake District"," US","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","FALSE","FALSE","","103","","","","ward@proseware.com","","none","fzr3LNIybE-SZJ5olzM-AA","none","clientAssertion","unbound","","90e54d42-aca4-4193-8fe9-0ee7cd327e1e","US","Florida","Jacksonville","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","73.223.238.17-73.226.5.4","US","Florida","Oakleaf Plantation","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","73.0.0.0/8","","","","","","","15","","","US","Florida, Duval","Jacksonville (Southwest)","Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","residential","","",""
"2025-11-26T20:10:57Z","2025-11-26","20:10:57","jimenez","jimenez@proseware.com","104.167.26.130","Ironwood"," West Province"," DE","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","171","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","jimenez@proseware.com","","none","Xn8x2q_R0Ey1NjNFC-mRAA","none","none","unbound","","ec23f039-cfa7-45bc-83a9-e77e4a69fe3c","DE","","","BHS Solutions GmbH","BHS Solutions GmbH","","","AS216067","104.167.26.0-104.167.27.255","DE","Hamburg","Harvestehude","BHS Solutions GmbH","BHS Solutions GmbH","""is_datacenter"",""is_proxy"",""is_abuser""","0.2008 (Very High)","216067","104.167.26.0/23","","","","","","","0","","","DE","Free and Hanseatic City of Hamburg, Hamburg","Hamburg (Hamburg-Nord)","BHS Solutions GmbH","BHS Solutions GmbH","business","","",""
"2025-11-26T19:37:10Z","2025-11-26","19:37:10","Cox Ortiz2","ward@proseware.com","73.196.144.49","Willowdale 1"," North Province 1"," US","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","FALSE","FALSE","","103","","","","ward@proseware.com","","none","qAII16FLIU-arkF1GaiTAA","none","clientAssertion","unbound","","32397459-2feb-4645-8ac6-b925e0701413","US","New Jersey","Galloway","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","73.196.46.161-73.197.72.138","US","New Jersey","Newark","Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","","0.0003 (Very Low)","7922","73.0.0.0/8","","","","","","","13","","","US","New Jersey, Essex","Newark","Comcast Cable Communications, LLC","Comcast IP Services, L.L.C.","business","","",""
"2025-11-26T18:39:10Z","2025-11-26","18:39:10","Jerry Cox3","thomas@proseware.com","132.148.74.203","Pinehurst"," Coastal Region"," US","Failure","50053","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","269","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only john2 error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-ross3/howto-joshua-ross3-remediate-unblock","","","thomas@proseware.com","","none","xG9qF-EphUWaRNsrdiGwAA","none","none","unbound","","9853985e-4e56-4b55-892e-7d3a9b853afa","US","","","""GoDaddy.com, LLC""","""GoDaddy.com, LLC""","","","AS398101","132.148.68.0-132.148.91.255","US","Arizona","Tempe","GoDaddy.com, LLC","GoDaddy.com, LLC","""is_datacenter""","0.0062 (Low)","398101","132.148.72.0/21","","","","","","","0","","","US","Arizona, Maricopa","Tempe (South Tempe)","GoDaddy.com, LLC","GoDaddy.com, LLC","hosting","","",""
"2025-11-26T16:41:10Z","2025-11-26","16:41:10","Cox Ortiz2","ward@proseware.com","68.52.119.98","Westbrook 1"," Central Province 3"," US","Failure","50053","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Sign-in was blocked because it came from an IP address with malicious activity","SMTP","","","","BAV2ROPC","FALSE","FALSE","","102","","","","ward@proseware.com","","none","FJ5G-9gfO0mfdYR9tho4AA","none","clientAssertion","unbound","","4c7cb289-6835-44c7-8bf6-73ef384992b3","US","Tennessee","Brentwood","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","68.51.123.192-68.52.122.171","US","Tennessee","Nashville","Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","","0.0003 (Very Low)","7922","68.32.0.0/11","","","","","","","15","","","US","Tennessee, Davidson","Goodlettsville","Comcast Cable Communications, LLC","Comcast Cable Communications, Inc.","residential","","",""
"2025-11-25T13:41:02Z","2025-11-25","13:41:02","Jerry Justin2","ramos@proseware.com","38.47.99.254","Glenwood 2"," South Province 3"," CA","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","301","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ramos@proseware.com","","none","9bIPI8nrFkuDYmpru3CCAA","none","none","unbound","","5274670a-29c8-41c6-8ad3-4ce4d7f358f7","JP","Osaka","Osaka","VMISS Inc.","VMISS Inc.","","","AS400464","38.47.96.0-38.47.99.255","US","Idaho","Idaho Falls","VMISS Inc.","VMISS Inc.","""is_datacenter""","0.0093 (Elevated)","400464","38.47.99.0/24","","","","","","","0","","","JP","Osaka, Osaka-shi","Osaka","VMISS Inc","VMISS Inc","hosting","","",""
"2025-11-25T11:59:47Z","2025-11-25","11:59:47","Clifford Stoll","cstoll@proseware.com","128.32.112.24","Glenwood 1"," Highland Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","SMTP","","","","BAV2ROPC","FALSE","FALSE","","133","","","","cstoll@proseware.com","04ec8d82-9977-4cb1-8f00-929852b67aff","ropc","d7StBrzIa0yjDl6mMQB9AA","none","clientAssertion","unbound","1002","d9d680b6-43a5-4140-8c5d-dd4cf9dd2b0d","US","California","Berkeley","University of California, Berkeley","University of California, Berkeley","","","AS25","128.32.0.0/16","US","California","Berkeley","University of California, Berkeley","UC Berkeley","","0.0003 (Very Low)","25","128.32.0.0/16","","","","","","","0","","","US","California","Berkeley","University of California, Berkeley","UC Berkeley","education","","25","128.32.0.0/16"
"2025-11-25T00:45:38Z","2025-11-25","00:45:38","jimenez","jimenez@proseware.com","117.220.12.181","Cedarville 1"," West Province 3"," IN","Failure","50053","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","The account is locked, you've tried to sign in too many times with an incorrect user ID or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","254","This error can be returned for two reasons - the sign in could have come from a malicious IP address, or the account was locked due to repeated sign-in attempts. Only john2 error code is used to prevent an attacker from distinguishing between the states. In your Azure AD tenant, you can distinguish between these states by looking at the specific sign-in log entry for this request. For accounts locked for too many attempts, see https://learn.microsoft.com/entra/id-ross3/howto-joshua-ross3-remediate-unblock","","","jimenez@proseware.com","","none","gmrS7ZOT3UCBtcpb3I4qAA","none","none","unbound","","247f7d13-6ec0-430d-8d05-bfe0146a261f","IN","Punjab","Fatehpur","National Internet Backbone","National Internet Backbone","","","AS9829","117.192.0.0-117.228.47.255","IN","Karnataka","Bengaluru","Bharat Sanchar Nigam Ltd","Broadband Networks","","0.0068 (Low)","9829","117.220.0.0/20","","","","","","","13","","","IN","Karnataka, Bengaluru Urban","Bengaluru","BSNL Internet","","residential","","",""
"2025-11-25T00:23:23Z","2025-11-25","00:23:23","Jerry Justin2","ramos@proseware.com","187.45.187.163","Thornbury"," Coastal Region 3"," BR","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","542","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","ramos@proseware.com","","none","uLOWko5ngkKWzFOA9K92AA","none","none","unbound","","04a5699b-5298-4086-80e5-095bafc41dcb","BR","","","DIMENOC SERVICOS DE INFORMATICA LTDA","DIMENOC SERVICOS DE INFORMATICA LTDA","","","AS53055","187.45.176.0-187.45.191.255","BR","Para?ba","Jo?o Pessoa","DIMENOC SERVICOS DE INFORMATICA LTDA","DIMENOC SERVICOS DE INFORMATICA LTDA","""is_datacenter""","0.0011 (Low)","53055","187.45.187.0/24","","","","","","","0","","","BR","S?o Paulo, S?o Paulo","S?o Paulo","Dimenoc Servicos De Informatica Ltda","HostDime","hosting","","",""
"2025-11-24T23:20:47Z","2025-11-24","23:20:47","Jerry Cox3","thomas@proseware.com","174.77.111.108","Northgate"," Coastal Region 2"," US","Failure","50126","member","Single-factor authentication","Not Applied","none","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","OfficeHome","4765445b-32c6-49b0-83e6-1d93765276ca","Error validating credentials due to invalid username or password.","Browser","","Firefox 116.0","Windows10","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/116.0","FALSE","FALSE","","432","The user didn't enter the right credentials. ?It's expected to see some number of these errors in your logs due to users making mistakes.","","","thomas@proseware.com","","none","r5Rp134l60WM9bsF_Z8YAA","none","none","unbound","","a7af836a-d5a7-494b-8a4b-4b9d562622eb","US","Rhode Island","","Cox Communications Inc.","Cox Communications Inc.","","","AS22773","174.77.12.0-174.77.116.255","US","New York","New York City","Cox Communications Inc.","Cox Communications","","0.0004 (Very Low)","22773","174.64.0.0/12","","","","","","","14","","","US","Florida, Escambia","Pensacola","Cox Communications Inc.","Cox Communications","business","","",""
"2025-11-24T19:51:05Z","2025-11-24","19:51:05","Edward2 Aaron2","morales2@proseware.com","2601:742:8000:83fe:d1be:cedf:1b9f:b992","Newbury"," South Province 5"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Safari 18.6","MacOs","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15","FALSE","FALSE","","70","","","","","ee71392c-2499-4c19-8a12-b841ba6b9e25","none","Jc4E2cyTw0u_33WorqtiAA","none","none","unbound","1002","bf873046-6be5-4ab0-8a52-b70aa1c3ad6f","US","South Carolina","Mt. Pleasant","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:681:8e81:4791::-2601:780:4300:67f:ffff:ffff:ffff:ffff","US","South Carolina","Mount Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","South Carolina, Charleston","Mt. Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-11-24T19:50:06Z","2025-11-24","19:50:06","Edward2 Aaron2","morales2@proseware.com","2601:742:8000:83fe:d1be:cedf:1b9f:b992","Newbury"," South Province 5"," US","Success","","member","Single-factor authentication","Not Applied","none","One Outlook Web","89a3c347-cde1-43f5-8699-daa820092d58","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","Browser","","Safari 18.6","MacOs","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15","FALSE","FALSE","","97","","","","","ee71392c-2499-4c19-8a12-b841ba6b9e25","none","hy3-IrRzREO21V3a8oBlAA","none","none","unbound","1002","bf873046-6be5-4ab0-8a52-b70aa1c3ad6f","US","South Carolina","Mt. Pleasant","""Comcast Cable Communications, LLC""","""Comcast Cable Communications, LLC""","","","AS7922","2601:681:8e81:4791::-2601:780:4300:67f:ffff:ffff:ffff:ffff","US","South Carolina","Mount Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","","0.0003 (Very Low)","7922","2601::/20","","","","","","","5","","","US","South Carolina, Charleston","Mt. Pleasant","Comcast Cable Communications, LLC","Comcast Cable Communications, LLC","residential","","",""
"2025-11-24T16:14:39Z","2025-11-24","16:14:39","Clifford Stoll","cstoll@proseware.com","128.32.112.24","Glenwood 1"," Highland Region"," US","Success","","member","Single-factor authentication","Not Applied","none","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Office 365 Exchange Online","00000002-0000-0ff1-ce00-000000000000","Other.","SMTP","","","","BAV2ROPC","FALSE","FALSE","","97","","","","cstoll@proseware.com","1f010ff3-fc24-428f-8e89-1e10667aed7e","ropc","RFiey2yIcEmgzsLNq8kFAA","none","clientAssertion","unbound","1002","a380c6ed-54c1-4b8c-8450-cdbe2c182130","US","California","Berkeley","University of California, Berkeley","University of California, Berkeley","","","AS25","128.32.0.0/16","US","California","Berkeley","University of California, Berkeley","UC Berkeley","","0.0003 (Very Low)","25","128.32.0.0/16","","","","","","","0","","","US","California","Berkeley","University of California, Berkeley","UC Berkeley","education","","25","128.32.0.0/16"
