"Date","ActorUserPrincipalName","IPAddress","UserAgent","Activity","Result","Target1UserPrincipalName","Target1ModifiedProperty1Name","Service","Category","ResultReason","ActorType","ActorDisplayName","Target1Type","Target1DisplayName","Target1ModifiedProperty1OldValue","Target1ModifiedProperty1NewValue","Target1ModifiedProperty2Name","Target1ModifiedProperty2OldValue","Target1ModifiedProperty2NewValue","Target1ModifiedProperty3Name","Target1ModifiedProperty3OldValue","Target1ModifiedProperty3NewValue","Target1ModifiedProperty4Name","Target1ModifiedProperty4OldValue","Target1ModifiedProperty4NewValue","Target1ModifiedProperty5Name","Target1ModifiedProperty5OldValue","Target1ModifiedProperty5NewValue","AdditionalDetail1Key","AdditionalDetail1Value"
"2025-09-29T20:00:56.0349145Z","","","","Update user","Success","sandoval42@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f41c2a87-2b5d-4651-82df-6b8a5b181c32"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-28T19:16:42.5392943Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""387b6f34-8726-4b19-8b08-1f1c2462e26d"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-13T13:29:55.6128967Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""387b6f34-8726-4b19-8b08-1f1c2462e26d"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-13T13:29:55.6128967Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7},{""DeviceName"":""NO_DEVICE"",""DeviceToken"":""NO_DEVICE_TOKEN"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""NO_PHONE_APP_VERSION"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f41c2a87-2b5d-4651-82df-6b8a5b181c32"",""TimeInterval"":0,""AuthenticationType"":2,""NotificationType"":1,""LastAuthenticatedTimestamp"":""2025-09-29T20:00:55.7368984Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":""hmacsha1"",""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","","","","","","","",""
"2025-09-29T20:00:37.552942Z","sandoval42@contoso.com","2603:1036:2405:cddc:5317:3da1:5901:c7","","Update user","Success","betty20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-29T20:00:36Z""]","[""2025-09-29T20:00:37Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-29T20:00:37.5519405Z","sandoval42@contoso.com","2603:1036:2405:cddc:5317:3da1:5901:c7","","Update StsRefreshTokenValidFrom Timestamp","Success","betty20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-29T20:00:36Z""]","[""2025-09-29T20:00:37Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","","","","","","","","","","",""
"2025-09-29T20:00:37.1697583Z","sandoval42@contoso.com","2603:1036:2405:cddc:5317:3da1:5901:c7","","Update StsRefreshTokenValidFrom Timestamp","Success","betty20@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-29T20:00:37.1687601Z","sandoval42@contoso.com","2603:1036:2405:cddc:5317:3da1:5901:c7","","Reset user password","Success","betty20@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-29T20:00:36.9667559Z","sandoval42@contoso.com","2603:1036:2405:cddc:5317:3da1:5901:c7","","Update PasswordProfile","Success","betty20@contoso.com","Password","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-29T20:00:36.9607591Z","sandoval42@contoso.com","2603:1036:2405:cddc:5317:3da1:5901:c7","","Update user","Success","betty20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-29T19:41:56Z""]","[""2025-09-29T20:00:36Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-29T20:00:36.7587597Z","sandoval42@contoso.com","2603:1036:2405:cddc:5317:3da1:5901:c7","","Update PasswordProfile","Success","betty20@contoso.com","Password","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-29T19:57:55.3611289Z","","","","Update user","Success","rogers27@contoso.com","StrongAuthenticationPhoneAppDetail","Core Directory","UserManagement","","Application","Patel14 Jack21 Hernandez35","User","","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-7cc98c82483e6e083a76b854b8e5873e4edf3a8020e2226fc6e41b4076815414"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f4670f75-476a-4f5b-835e-d815c9943dca"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-28T13:39:17.6295154Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","[{""DeviceName"":""iPhone 14"",""DeviceToken"":""apns2-7cc98c82483e6e083a76b854b8e5873e4edf3a8020e2226fc6e41b4076815414"",""DeviceTag"":""SoftwareTokenActivated"",""PhoneAppVersion"":""6.8.30"",""OathTokenTimeDrift"":0,""DeviceId"":""f28ea500-6276-48ce-8fb2-edd8a60671ea"",""Id"":""f4670f75-476a-4f5b-835e-d815c9943dca"",""TimeInterval"":0,""AuthenticationType"":3,""NotificationType"":2,""LastAuthenticatedTimestamp"":""2025-09-29T19:57:55.0633554Z"",""AuthenticatorFlavor"":""Authenticator"",""HashFunction"":null,""TenantDeviceId"":null,""SecuredPartitionId"":20088,""SecuredKeyId"":7}]","Included Updated Properties","","""StrongAuthenticationPhoneAppDetail""","TargetId.UserType","","""Member""","ActorId.ServicePrincipalNames","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","SPN","","""ae8b6b9d-6400-4b8c-81a3-73f0477f2355""","",""
"2025-09-29T19:44:33.861891Z","sandoval42@contoso.com","40.126.27.101","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Sa","Get authenticationEventListeners","Success","","","B2C","PolicyManagement","NA","User","sandoval42@contoso.com","Other","f28ea500-6276-48ce-8fb2-edd8a60671ea","","","","","","","","","","","","","","","targetEntityType","Policy"
"2025-09-29T19:44:33.008245Z","sandoval42@contoso.com","40.126.27.101","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Sa","Get authenticationEventListeners","Success","","","B2C","Authorization","Access granted because the user has following roles - TenantAdmin, GlobalReader.","User","sandoval42@contoso.com","Other","f28ea500-6276-48ce-8fb2-edd8a60671ea","","","","","","","","","","","","","","","targetEntityType","Policy"
"2025-09-29T19:44:32.776243Z","sandoval42@contoso.com","40.126.27.101","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Sa","Validate user authentication","Success","","","B2C","Authentication","Token is valid","User","sandoval42@contoso.com","Other","f28ea500-6276-48ce-8fb2-edd8a60671ea","","","","","","","","","","","","","","","targetEntityType","None"
"2025-09-29T19:41:56.5018264Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update user","Success","betty20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-29T19:41:40Z""]","[""2025-09-29T19:41:56Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-29T19:41:56.5008274Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update StsRefreshTokenValidFrom Timestamp","Success","betty20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-29T19:41:40Z""]","[""2025-09-29T19:41:56Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","","","","","","","","","","",""
"2025-09-29T19:41:56.225799Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update user","Success","betty20@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[true]","[false]","Included Updated Properties","","""AccountEnabled""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-29T19:41:56.2247975Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Disable account","Success","betty20@contoso.com","AccountEnabled","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[true]","[false]","Included Updated Properties","","""AccountEnabled""","","","","","","","","","","",""
"2025-09-29T19:41:40.2420873Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update user","Success","betty20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-29T19:41:36Z""]","[""2025-09-29T19:41:40Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-29T19:41:40.2410817Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update StsRefreshTokenValidFrom Timestamp","Success","betty20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-29T19:41:36Z""]","[""2025-09-29T19:41:40Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","","","","","","","","","","",""
"2025-09-29T19:41:36.6353722Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update user","Success","betty20@contoso.com","Included Updated Properties","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""""","TargetId.UserType","","""Member""","","","","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-29T19:41:36.6333728Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update StsRefreshTokenValidFrom Timestamp","Success","betty20@contoso.com","Included Updated Properties","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""""","","","","","","","","","","","","","",""
"2025-09-29T19:41:36.3069309Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Reset user password","Success","betty20@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-29T19:41:36.3069309Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update StsRefreshTokenValidFrom Timestamp","Success","betty20@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-29T19:41:36.1069279Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update PasswordProfile","Success","betty20@contoso.com","Password","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-29T19:41:36.1009287Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update user","Success","betty20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2025-09-29T19:41:28Z""]","[""2025-09-29T19:41:35Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-29T19:41:35.8999326Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update PasswordProfile","Success","betty20@contoso.com","Password","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-29T19:41:29.15532Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update user","Success","betty20@contoso.com","Included Updated Properties","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""""","TargetId.UserType","","""Member""","","","","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-29T19:41:29.1543235Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update StsRefreshTokenValidFrom Timestamp","Success","betty20@contoso.com","Included Updated Properties","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""""","","","","","","","","","","","","","",""
"2025-09-29T19:41:28.8401922Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update StsRefreshTokenValidFrom Timestamp","Success","betty20@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-29T19:41:28.8391918Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Reset user password","Success","betty20@contoso.com","","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-29T19:41:28.6231858Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update PasswordProfile","Success","betty20@contoso.com","Password","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","","","","","","","","","","","","","","",""
"2025-09-29T19:41:28.6161838Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update user","Success","betty20@contoso.com","StsRefreshTokensValidFrom","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","[""2024-05-17T16:52:54Z""]","[""2025-09-29T19:41:28Z""]","Included Updated Properties","","""StsRefreshTokensValidFrom""","TargetId.UserType","","""Member""","","","","","","","User-Bailey15","O365AdminPortal"
"2025-09-29T19:41:28.3771773Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Update PasswordProfile","Success","betty20@contoso.com","ForceChangePassword","Core Directory","UserManagement","","User","Ruth29 Davis27 365 Barbara23","User","","""False""","""True""","Password","","","","","","","","","","","","",""
"2025-09-29T19:21:29.283994Z","sandoval42@contoso.com","20.190.135.236","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.235 Sa","Validate user authentication","Success","","","B2C","Authentication","Token is valid","User","sandoval42@contoso.com","Other","f28ea500-6276-48ce-8fb2-edd8a60671ea","","","","","","","","","","","","","","","targetEntityType","None"
"2025-09-29T19:13:59.8099637Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Add owner to group","Success","sandoval42@contoso.com","Group.ObjectID","Core Directory","GroupManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""ad71bb40-b76d-4945-872a-e9768e2ccef3""","Group.DisplayName","","""Betty12 Team Sandoval28""","","","","","","","","","","O365AdminPortal",""
"2025-09-29T19:12:20.4638485Z","sandoval42@contoso.com","2603:1036:2403:a307:f1cf:253d:4a:aa39","","Add owner to group","Success","sandoval42@contoso.com","Group.ObjectID","Core Directory","GroupManagement","","User","Ruth29 Davis27 365 Barbara23","User","","","""16074b57-beaf-480d-8a91-22db948d535a""","Group.DisplayName","","""Accounting Team Members""","ActorId.ServicePrincipalNames","","""timothy14://kelly29-ad4ebaa0-fb96-48af-8b51-7b2f86893a4e/00000006-0000-0ff1-ce00-000000000000;https://naprodprv3.office.com;https://m365.admin.cloud.microsoft;timothy14://kelly29-ae628a86-1b1b-42f3-8bcf-3c8d6822d6bf/00000006-0000-0ff1-ce00-000000000000;https://wukportal.office.com/;https://admin-sdf.microsoft.com;https://admin-ignite.microsoft.com;https://sukportal.office.com;https://nukportal.office.com;https://ejpportal.office.com;https://wjpportal.office.com;https://easportal.office.com;https://wusportal.office.com;https://seaportal.office.com;https://scuportal.office.com;https://neuportal.office.com;https://eusportal.office.com;https://weuportal.office.com;https://ncuportal.office.com;https://ncuportalprv.office.com;https://scuportalprv.office.com;https://cp.portal.office.com/;https://portal.office.com/;https://portal-sdf.office.com/;https://portal.office.com;https://kelly29.microsoftonline.com;https://wusportalprv.office.com;https://admin.microsoft.com;https://portal.microsoft.com;https://portal.office365.us;https://portal.office365.us/;https://portal-sdf.office365.us;https://portal-sdf.office365.us/;https://portal.apps.mil;https://portal.apps.mil/;https://portal-sdf.apps.mil;https://portal-sdf.apps.mil/;https://admin.microsoft365.com;https://scuportalprv-staging.office.com;https://ncuportalprv-staging.office.com;Ruth29 Davis27 365 Barbara23;00000006-0000-0ff1-ce00-000000000000;Microsoft.Office365Portal;00000006-0000-0ff1-ce00-000000000000/portal.microsoftonline.com""","SPN","","""timothy14://kelly29-ad4ebaa0-fb96-48af-8b51-7b2f86893a4e/00000006-0000-0ff1-ce00-000000000000;https://naprodprv3.office.com;https://m365.admin.cloud.microsoft;timothy14://kelly29-ae628a86-1b1b-42f3-8bcf-3c8d6822d6bf/00000006-0000-0ff1-ce00-000000000000;https://wukportal.office.com/;https://admin-sdf.microsoft.com;https://admin-ignite.microsoft.com;https://sukportal.office.com;https://nukportal.office.com;https://ejpportal.office.com;https://wjpportal.office.com;https://easportal.office.com;https://wusportal.office.com;https://seaportal.office.com;https://scuportal.office.com;https://neuportal.office.com;https://eusportal.office.com;https://weuportal.office.com;https://ncuportal.office.com;https://ncuportalprv.office.com;https://scuportalprv.office.com;https://cp.portal.office.com/;https://portal.office.com/;https://portal-sdf.office.com/;https://portal.office.com;https://kelly29.microsoftonline.com;https://wusportalprv.office.com;https://admin.microsoft.com;https://portal.microsoft.com;https://portal.office365.us;https://portal.office365.us/;https://portal-sdf.office365.us;https://portal-sdf.office365.us/;https://portal.apps.mil;https://portal.apps.mil/;https://portal-sdf.apps.mil;https://portal-sdf.apps.mil/;https://admin.microsoft365.com;https://scuportalprv-staging.office.com;https://ncuportalprv-staging.office.com;Ruth29 Davis27 365 Barbara23;00000006-0000-0ff1-ce00-000000000000;Microsoft.Office365Portal;00000006-0000-0ff1-ce00-000000000000/portal.microsoftonline.com""","","","","O365AdminPortal",""
